Time,Price,L0_Session,L1_Bias,L2_Zone,L3_Liq,L4_mBOS,L5_Disp,Final_Action,Reason
2026-01-22 07:05:00,4786.18,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 07:10:00,4791.50,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 07:15:00,4800.31,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 07:20:00,4807.98,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 07:25:00,4795.86,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 07:30:00,4794.34,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 07:35:00,4799.75,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 07:40:00,4803.34,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 07:45:00,4800.00,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 07:50:00,4804.63,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 07:55:00,4798.04,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 4)
2026-01-22 08:00:00,4791.05,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:05:00,4790.23,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:10:00,4793.70,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:15:00,4791.33,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:20:00,4788.59,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:25:00,4787.69,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:30:00,4784.68,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:35:00,4778.21,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:40:00,4782.09,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:45:00,4785.10,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:50:00,4789.13,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 08:55:00,4789.10,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 5)
2026-01-22 09:00:00,4785.46,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:05:00,4788.23,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:10:00,4789.89,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:15:00,4786.83,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:20:00,4791.19,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:25:00,4792.71,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:30:00,4792.80,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:35:00,4793.10,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:40:00,4790.53,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:45:00,4795.08,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:50:00,4794.89,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 09:55:00,4796.75,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 6)
2026-01-22 10:00:00,4796.80,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:05:00,4799.14,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:10:00,4798.34,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:15:00,4799.24,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:20:00,4796.93,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:25:00,4796.23,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:30:00,4794.56,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:35:00,4795.80,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:40:00,4795.49,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:45:00,4796.79,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:50:00,4796.15,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 10:55:00,4797.60,FAIL,SKIP,SKIP,SKIP,SKIP,SKIP,NO_TRADE,SessionFilterLayer: Outside trading session (UTC 7)
2026-01-22 11:00:00,4800.30,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:05:00,4797.99,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:10:00,4800.56,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:15:00,4797.95,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:20:00,4796.24,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:25:00,4795.51,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:30:00,4797.13,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:35:00,4798.87,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:40:00,4800.88,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:45:00,4807.92,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:50:00,4818.23,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 11:55:00,4821.34,PASS,PASS,FAIL,SKIP,SKIP,SKIP,NO_TRADE,ZoneQualityLayer: Zone quality low (2/3)
2026-01-22 12:00:00,4823.18,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.38)
2026-01-22 12:05:00,4820.73,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 12:10:00,4818.15,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 12:15:00,4822.97,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 12:20:00,4827.66,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 12:25:00,4825.64,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-01-22 12:30:00,4824.76,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 12:35:00,4827.73,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 12:40:00,4824.10,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 12:45:00,4825.27,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 12:50:00,4821.66,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 12:55:00,4826.73,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 13:00:00,4831.08,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 13:05:00,4834.54,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 13:10:00,4833.55,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 13:15:00,4836.68,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 13:20:00,4831.66,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 13:25:00,4837.24,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 13:30:00,4836.80,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 13:35:00,4836.58,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 13:40:00,4833.46,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.45)
2026-01-22 13:45:00,4833.28,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 13:50:00,4833.06,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 13:55:00,4832.70,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-01-22 14:00:00,4832.83,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:05:00,4828.84,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:10:00,4827.80,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:15:00,4826.54,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:20:00,4828.76,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:25:00,4826.39,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:30:00,4825.05,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:35:00,4826.53,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:40:00,4826.53,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:45:00,4827.03,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:50:00,4830.15,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 14:55:00,4830.69,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:00:00,4832.74,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:05:00,4832.84,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:10:00,4832.90,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:15:00,4832.28,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:20:00,4829.15,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:25:00,4829.60,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:30:00,4824.46,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:35:00,4820.74,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:40:00,4816.29,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:45:00,4819.35,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:50:00,4821.09,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 15:55:00,4823.23,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:00:00,4821.53,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:05:00,4822.30,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:10:00,4823.68,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:15:00,4824.66,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:20:00,4822.87,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:25:00,4826.91,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:30:00,4827.66,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:35:00,4828.36,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:40:00,4828.31,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:45:00,4829.62,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:50:00,4829.85,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 16:55:00,4829.09,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:00:00,4831.10,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:05:00,4829.88,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:10:00,4826.27,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:15:00,4826.48,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:20:00,4828.00,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:25:00,4827.73,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:30:00,4827.99,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:35:00,4829.30,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:40:00,4830.84,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:45:00,4833.33,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:50:00,4835.47,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 17:55:00,4831.25,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 18:00:00,4824.92,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 18:05:00,4823.94,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 18:10:00,4824.88,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 18:15:00,4827.25,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 18:20:00,4830.87,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 18:25:00,4831.72,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.33)
2026-01-22 18:30:00,4830.91,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 18:35:00,4830.69,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 18:40:00,4829.67,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 18:45:00,4828.16,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 18:50:00,4826.07,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.55)
2026-01-22 18:55:00,4819.59,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 19:00:00,4822.05,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:05:00,4821.13,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:10:00,4826.97,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:15:00,4831.51,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:20:00,4834.18,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:25:00,4828.49,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:30:00,4822.62,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:35:00,4821.87,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:40:00,4813.92,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:45:00,4815.37,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:50:00,4818.84,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 19:55:00,4822.31,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (0/2)
2026-01-22 20:00:00,4824.13,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:05:00,4821.15,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:10:00,4824.23,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:15:00,4824.06,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:20:00,4826.14,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:25:00,4829.55,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:30:00,4842.53,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:35:00,4844.21,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:40:00,4846.03,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:45:00,4839.83,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:50:00,4844.79,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 20:55:00,4835.15,PASS,FAIL,SKIP,SKIP,SKIP,SKIP,NO_TRADE,H1StructuralBiasLayer: H1 Bias weak (1/2)
2026-01-22 21:00:00,4834.35,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.05)
2026-01-22 21:05:00,4833.94,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 21:10:00,4839.25,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 21:15:00,4841.89,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 21:20:00,4843.07,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 21:25:00,4853.87,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 21:30:00,4863.69,PASS,PASS,PASS,PASS,PASS,PASS,TRADE_ALLOWED,All Layers Passed
2026-01-22 21:35:00,4862.53,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-01-22 21:40:00,4863.58,PASS,PASS,PASS,FAIL,SKIP,SKIP,NO_TRADE,LiquidityEventLayer: No liquidity event detected
2026-01-22 21:45:00,4863.50,PASS,PASS,PASS,PASS,FAIL,SKIP,NO_TRADE,MicrostructureShiftLayer: No microstructure shift detected
2026-01-22 21:50:00,4869.59,PASS,PASS,PASS,PASS,PASS,FAIL,NO_TRADE,DisplacementLayer: Weak displacement (Ratio: 0.51)
